load_zone,fuel,period,fuel_cost
22-tepic,fuel_oil,2026,14.0162
22-tepic,fuel_oil,2027,14.2744
22-tepic,fuel_oil,2028,14.5326
22-tepic,fuel_oil,2029,14.7908
22-tepic,fuel_oil,2030,15.049
22-tepic,fuel_oil,2031,15.3072
22-tepic,fuel_oil,2032,15.5654
22-tepic,fuel_oil,2033,15.8236
22-tepic,fuel_oil,2034,16.0818
22-tepic,fuel_oil,2035,16.34
22-tepic,fuel_oil,2036,16.5982
22-tepic,fuel_oil,2037,16.8564
22-tepic,fuel_oil,2038,17.1146
22-tepic,fuel_oil,2039,17.3728
22-tepic,fuel_oil,2040,17.631
22-tepic,fuel_oil,2041,17.8892
22-tepic,fuel_oil,2042,18.1474
22-tepic,fuel_oil,2043,18.4056
22-tepic,fuel_oil,2044,18.6638
22-tepic,fuel_oil,2045,18.922
22-tepic,fuel_oil,2046,19.1802
22-tepic,fuel_oil,2047,19.4384
22-tepic,fuel_oil,2048,19.6966
22-tepic,fuel_oil,2049,19.9548
22-tepic,fuel_oil,2050,20.213
22-tepic,natural_gas,2020,4.8
22-tepic,natural_gas,2021,4.8277869
22-tepic,natural_gas,2022,4.9120098
22-tepic,natural_gas,2023,4.9962327
22-tepic,natural_gas,2024,5.0804556
22-tepic,natural_gas,2025,5.1646785
22-tepic,natural_gas,2026,5.2489014
22-tepic,natural_gas,2027,5.3331243
22-tepic,natural_gas,2028,5.4173472
22-tepic,natural_gas,2029,5.5015701
22-tepic,natural_gas,2030,5.585793
22-tepic,natural_gas,2031,5.6700159
22-tepic,natural_gas,2032,5.7542388
22-tepic,natural_gas,2033,5.8384617
22-tepic,natural_gas,2034,5.9226846
22-tepic,natural_gas,2035,6.0069075
22-tepic,natural_gas,2036,6.0911304
22-tepic,natural_gas,2037,6.1753533
22-tepic,natural_gas,2038,6.2595762
22-tepic,natural_gas,2039,6.3437991
22-tepic,natural_gas,2040,6.428022
22-tepic,natural_gas,2041,6.5122449
22-tepic,natural_gas,2042,6.5964678
22-tepic,natural_gas,2043,6.6806907
22-tepic,natural_gas,2044,6.7649136
22-tepic,natural_gas,2045,6.8491365
22-tepic,natural_gas,2046,6.9333594
22-tepic,natural_gas,2047,7.0175823
22-tepic,natural_gas,2048,7.1018052
22-tepic,natural_gas,2049,7.1860281
22-tepic,natural_gas,2050,7.270251
22-tepic,natural_gas_cogen,2020,4.8
22-tepic,natural_gas_cogen,2021,4.8277869
22-tepic,natural_gas_cogen,2022,4.9120098
22-tepic,natural_gas_cogen,2023,4.9962327
22-tepic,natural_gas_cogen,2024,5.0804556
22-tepic,natural_gas_cogen,2025,5.1646785
22-tepic,natural_gas_cogen,2026,5.2489014
22-tepic,natural_gas_cogen,2027,5.3331243
22-tepic,natural_gas_cogen,2028,5.4173472
22-tepic,natural_gas_cogen,2029,5.5015701
22-tepic,natural_gas_cogen,2030,5.585793
22-tepic,natural_gas_cogen,2031,5.6700159
22-tepic,natural_gas_cogen,2032,5.7542388
22-tepic,natural_gas_cogen,2033,5.8384617
22-tepic,natural_gas_cogen,2034,5.9226846
22-tepic,natural_gas_cogen,2035,6.0069075
22-tepic,natural_gas_cogen,2036,6.0911304
22-tepic,natural_gas_cogen,2037,6.1753533
22-tepic,natural_gas_cogen,2038,6.2595762
22-tepic,natural_gas_cogen,2039,6.3437991
22-tepic,natural_gas_cogen,2040,6.428022
22-tepic,natural_gas_cogen,2041,6.5122449
22-tepic,natural_gas_cogen,2042,6.5964678
22-tepic,natural_gas_cogen,2043,6.6806907
22-tepic,natural_gas_cogen,2044,6.7649136
22-tepic,natural_gas_cogen,2045,6.8491365
22-tepic,natural_gas_cogen,2046,6.9333594
22-tepic,natural_gas_cogen,2047,7.0175823
22-tepic,natural_gas_cogen,2048,7.1018052
22-tepic,natural_gas_cogen,2049,7.1860281
22-tepic,natural_gas_cogen,2050,7.270251
23-guadalajara,diesel,2020,17.02
23-guadalajara,diesel,2021,17.7695
23-guadalajara,diesel,2022,17.974
23-guadalajara,diesel,2023,18.1785
23-guadalajara,diesel,2024,18.383
23-guadalajara,diesel,2025,18.5875
23-guadalajara,diesel,2026,18.792
23-guadalajara,diesel,2027,18.9965
23-guadalajara,diesel,2028,19.201
23-guadalajara,diesel,2029,19.4055
23-guadalajara,diesel,2030,19.61
23-guadalajara,diesel,2031,19.8145
23-guadalajara,diesel,2032,20.019
23-guadalajara,diesel,2033,20.2235
23-guadalajara,diesel,2034,20.428
23-guadalajara,diesel,2035,20.6325
23-guadalajara,diesel,2036,20.837
23-guadalajara,diesel,2037,21.0415
23-guadalajara,diesel,2038,21.246
23-guadalajara,diesel,2039,21.4505
23-guadalajara,diesel,2040,21.655
23-guadalajara,diesel,2041,21.8595
23-guadalajara,diesel,2042,22.064
23-guadalajara,diesel,2043,22.2685
23-guadalajara,diesel,2044,22.473
23-guadalajara,diesel,2045,22.6775
23-guadalajara,diesel,2046,22.882
23-guadalajara,diesel,2047,23.0865
23-guadalajara,diesel,2048,23.291
23-guadalajara,diesel,2049,23.4955
23-guadalajara,diesel,2050,23.7
23-guadalajara,fuel_oil,2020,9.09
23-guadalajara,fuel_oil,2021,9.4207
23-guadalajara,fuel_oil,2022,9.6194
23-guadalajara,fuel_oil,2023,9.8181
23-guadalajara,fuel_oil,2024,10.0168
23-guadalajara,fuel_oil,2025,10.2155
23-guadalajara,fuel_oil,2026,10.4142
23-guadalajara,fuel_oil,2027,10.6129
23-guadalajara,fuel_oil,2028,10.8116
23-guadalajara,fuel_oil,2029,11.0103
23-guadalajara,fuel_oil,2030,11.209
23-guadalajara,fuel_oil,2031,11.4077
23-guadalajara,fuel_oil,2032,11.6064
23-guadalajara,fuel_oil,2033,11.8051
23-guadalajara,fuel_oil,2034,12.0038
23-guadalajara,fuel_oil,2035,12.2025
23-guadalajara,fuel_oil,2036,12.4012
23-guadalajara,fuel_oil,2037,12.5999
23-guadalajara,fuel_oil,2038,12.7986
23-guadalajara,fuel_oil,2039,12.9973
23-guadalajara,fuel_oil,2040,13.196
23-guadalajara,fuel_oil,2041,13.3947
23-guadalajara,fuel_oil,2042,13.5934
23-guadalajara,fuel_oil,2043,13.7921
23-guadalajara,fuel_oil,2044,13.9908
23-guadalajara,fuel_oil,2045,14.1895
23-guadalajara,fuel_oil,2046,14.3882
23-guadalajara,fuel_oil,2047,14.5869
23-guadalajara,fuel_oil,2048,14.7856
23-guadalajara,fuel_oil,2049,14.9843
23-guadalajara,fuel_oil,2050,15.183
23-guadalajara,natural_gas,2020,4.75
23-guadalajara,natural_gas,2021,4.7794454
23-guadalajara,natural_gas,2022,4.8630668
23-guadalajara,natural_gas,2023,4.9466882
23-guadalajara,natural_gas,2024,5.0303096
23-guadalajara,natural_gas,2025,5.113931
23-guadalajara,natural_gas,2026,5.1975524
23-guadalajara,natural_gas,2027,5.2811738
23-guadalajara,natural_gas,2028,5.3647952
23-guadalajara,natural_gas,2029,5.4484166
23-guadalajara,natural_gas,2030,5.532038
23-guadalajara,natural_gas,2031,5.6156594
23-guadalajara,natural_gas,2032,5.6992808
23-guadalajara,natural_gas,2033,5.7829022
23-guadalajara,natural_gas,2034,5.8665236
23-guadalajara,natural_gas,2035,5.950145
23-guadalajara,natural_gas,2036,6.0337664
23-guadalajara,natural_gas,2037,6.1173878
23-guadalajara,natural_gas,2038,6.2010092
23-guadalajara,natural_gas,2039,6.2846306
23-guadalajara,natural_gas,2040,6.368252
23-guadalajara,natural_gas,2041,6.4518734
23-guadalajara,natural_gas,2042,6.5354948
23-guadalajara,natural_gas,2043,6.6191162
23-guadalajara,natural_gas,2044,6.7027376
23-guadalajara,natural_gas,2045,6.786359
23-guadalajara,natural_gas,2046,6.8699804
23-guadalajara,natural_gas,2047,6.9536018
23-guadalajara,natural_gas,2048,7.0372232
23-guadalajara,natural_gas,2049,7.1208446
23-guadalajara,natural_gas,2050,7.204466
23-guadalajara,natural_gas_cogen,2020,4.75
23-guadalajara,natural_gas_cogen,2021,4.7794454
23-guadalajara,natural_gas_cogen,2022,4.8630668
23-guadalajara,natural_gas_cogen,2023,4.9466882
23-guadalajara,natural_gas_cogen,2024,5.0303096
23-guadalajara,natural_gas_cogen,2025,5.113931
23-guadalajara,natural_gas_cogen,2026,5.1975524
23-guadalajara,natural_gas_cogen,2027,5.2811738
23-guadalajara,natural_gas_cogen,2028,5.3647952
23-guadalajara,natural_gas_cogen,2029,5.4484166
23-guadalajara,natural_gas_cogen,2030,5.532038
23-guadalajara,natural_gas_cogen,2031,5.6156594
23-guadalajara,natural_gas_cogen,2032,5.6992808
23-guadalajara,natural_gas_cogen,2033,5.7829022
23-guadalajara,natural_gas_cogen,2034,5.8665236
23-guadalajara,natural_gas_cogen,2035,5.950145
23-guadalajara,natural_gas_cogen,2036,6.0337664
23-guadalajara,natural_gas_cogen,2037,6.1173878
23-guadalajara,natural_gas_cogen,2038,6.2010092
23-guadalajara,natural_gas_cogen,2039,6.2846306
23-guadalajara,natural_gas_cogen,2040,6.368252
23-guadalajara,natural_gas_cogen,2041,6.4518734
23-guadalajara,natural_gas_cogen,2042,6.5354948
23-guadalajara,natural_gas_cogen,2043,6.6191162
23-guadalajara,natural_gas_cogen,2044,6.7027376
23-guadalajara,natural_gas_cogen,2045,6.786359
23-guadalajara,natural_gas_cogen,2046,6.8699804
23-guadalajara,natural_gas_cogen,2047,6.9536018
23-guadalajara,natural_gas_cogen,2048,7.0372232
23-guadalajara,natural_gas_cogen,2049,7.1208446
23-guadalajara,natural_gas_cogen,2050,7.204466
24-aguascalientes,diesel,2020,17.02
24-aguascalientes,diesel,2021,11.049
24-aguascalientes,diesel,2022,11.238
24-aguascalientes,diesel,2023,11.427
24-aguascalientes,diesel,2024,11.616
24-aguascalientes,diesel,2025,11.805
24-aguascalientes,diesel,2026,11.994
24-aguascalientes,diesel,2027,12.183
24-aguascalientes,diesel,2028,12.372
24-aguascalientes,diesel,2029,12.561
24-aguascalientes,diesel,2030,12.75
24-aguascalientes,diesel,2031,12.939
24-aguascalientes,diesel,2032,13.128
24-aguascalientes,diesel,2033,13.317
24-aguascalientes,diesel,2034,13.506
24-aguascalientes,diesel,2035,13.695
24-aguascalientes,diesel,2036,13.884
24-aguascalientes,diesel,2037,14.073
24-aguascalientes,diesel,2038,14.262
24-aguascalientes,diesel,2039,14.451
24-aguascalientes,diesel,2040,14.64
24-aguascalientes,diesel,2041,14.829
24-aguascalientes,diesel,2042,15.018
24-aguascalientes,diesel,2043,15.207
24-aguascalientes,diesel,2044,15.396
24-aguascalientes,diesel,2045,15.585
24-aguascalientes,diesel,2046,15.774
24-aguascalientes,diesel,2047,15.963
24-aguascalientes,diesel,2048,16.152
24-aguascalientes,diesel,2049,16.341
24-aguascalientes,diesel,2050,16.53
24-aguascalientes,natural_gas,2020,4.7
24-aguascalientes,natural_gas,2021,4.7311039
24-aguascalientes,natural_gas,2022,4.8141238
24-aguascalientes,natural_gas,2023,4.8971437
24-aguascalientes,natural_gas,2024,4.9801636
24-aguascalientes,natural_gas,2025,5.0631835
24-aguascalientes,natural_gas,2026,5.1462034
24-aguascalientes,natural_gas,2027,5.2292233
24-aguascalientes,natural_gas,2028,5.3122432
24-aguascalientes,natural_gas,2029,5.3952631
24-aguascalientes,natural_gas,2030,5.478283
24-aguascalientes,natural_gas,2031,5.5613029
24-aguascalientes,natural_gas,2032,5.6443228
24-aguascalientes,natural_gas,2033,5.7273427
24-aguascalientes,natural_gas,2034,5.8103626
24-aguascalientes,natural_gas,2035,5.8933825
24-aguascalientes,natural_gas,2036,5.9764024
24-aguascalientes,natural_gas,2037,6.0594223
24-aguascalientes,natural_gas,2038,6.1424422
24-aguascalientes,natural_gas,2039,6.2254621
24-aguascalientes,natural_gas,2040,6.308482
24-aguascalientes,natural_gas,2041,6.3915019
24-aguascalientes,natural_gas,2042,6.4745218
24-aguascalientes,natural_gas,2043,6.5575417
24-aguascalientes,natural_gas,2044,6.6405616
24-aguascalientes,natural_gas,2045,6.7235815
24-aguascalientes,natural_gas,2046,6.8066014
24-aguascalientes,natural_gas,2047,6.8896213
24-aguascalientes,natural_gas,2048,6.9726412
24-aguascalientes,natural_gas,2049,7.0556611
24-aguascalientes,natural_gas,2050,7.138681
24-aguascalientes,natural_gas_cogen,2020,4.7
24-aguascalientes,natural_gas_cogen,2021,4.7311039
24-aguascalientes,natural_gas_cogen,2022,4.8141238
24-aguascalientes,natural_gas_cogen,2023,4.8971437
24-aguascalientes,natural_gas_cogen,2024,4.9801636
24-aguascalientes,natural_gas_cogen,2025,5.0631835
24-aguascalientes,natural_gas_cogen,2026,5.1462034
24-aguascalientes,natural_gas_cogen,2027,5.2292233
24-aguascalientes,natural_gas_cogen,2028,5.3122432
24-aguascalientes,natural_gas_cogen,2029,5.3952631
24-aguascalientes,natural_gas_cogen,2030,5.478283
24-aguascalientes,natural_gas_cogen,2031,5.5613029
24-aguascalientes,natural_gas_cogen,2032,5.6443228
24-aguascalientes,natural_gas_cogen,2033,5.7273427
24-aguascalientes,natural_gas_cogen,2034,5.8103626
24-aguascalientes,natural_gas_cogen,2035,5.8933825
24-aguascalientes,natural_gas_cogen,2036,5.9764024
24-aguascalientes,natural_gas_cogen,2037,6.0594223
24-aguascalientes,natural_gas_cogen,2038,6.1424422
24-aguascalientes,natural_gas_cogen,2039,6.2254621
24-aguascalientes,natural_gas_cogen,2040,6.308482
24-aguascalientes,natural_gas_cogen,2041,6.3915019
24-aguascalientes,natural_gas_cogen,2042,6.4745218
24-aguascalientes,natural_gas_cogen,2043,6.5575417
24-aguascalientes,natural_gas_cogen,2044,6.6405616
24-aguascalientes,natural_gas_cogen,2045,6.7235815
24-aguascalientes,natural_gas_cogen,2046,6.8066014
24-aguascalientes,natural_gas_cogen,2047,6.8896213
24-aguascalientes,natural_gas_cogen,2048,6.9726412
24-aguascalientes,natural_gas_cogen,2049,7.0556611
24-aguascalientes,natural_gas_cogen,2050,7.138681
25-san_luis_potosi,diesel,2020,17.02
25-san_luis_potosi,diesel,2021,17.7695
25-san_luis_potosi,diesel,2022,17.974
25-san_luis_potosi,diesel,2023,18.1785
25-san_luis_potosi,diesel,2024,18.383
25-san_luis_potosi,diesel,2025,18.5875
25-san_luis_potosi,diesel,2026,18.792
25-san_luis_potosi,diesel,2027,18.9965
25-san_luis_potosi,diesel,2028,19.201
25-san_luis_potosi,diesel,2029,19.4055
25-san_luis_potosi,diesel,2030,19.61
25-san_luis_potosi,diesel,2031,19.8145
25-san_luis_potosi,diesel,2032,20.019
25-san_luis_potosi,diesel,2033,20.2235
25-san_luis_potosi,diesel,2034,20.428
25-san_luis_potosi,diesel,2035,20.6325
25-san_luis_potosi,diesel,2036,20.837
25-san_luis_potosi,diesel,2037,21.0415
25-san_luis_potosi,diesel,2038,21.246
25-san_luis_potosi,diesel,2039,21.4505
25-san_luis_potosi,diesel,2040,21.655
25-san_luis_potosi,diesel,2041,21.8595
25-san_luis_potosi,diesel,2042,22.064
25-san_luis_potosi,diesel,2043,22.2685
25-san_luis_potosi,diesel,2044,22.473
25-san_luis_potosi,diesel,2045,22.6775
25-san_luis_potosi,diesel,2046,22.882
25-san_luis_potosi,diesel,2047,23.0865
25-san_luis_potosi,diesel,2048,23.291
25-san_luis_potosi,diesel,2049,23.4955
25-san_luis_potosi,diesel,2050,23.7
25-san_luis_potosi,fuel_oil,2020,9.6
25-san_luis_potosi,fuel_oil,2021,9.9139
25-san_luis_potosi,fuel_oil,2022,10.1188
25-san_luis_potosi,fuel_oil,2023,10.3237
25-san_luis_potosi,fuel_oil,2024,10.5286
25-san_luis_potosi,fuel_oil,2025,10.7335
25-san_luis_potosi,fuel_oil,2026,10.9384
25-san_luis_potosi,fuel_oil,2027,11.1433
25-san_luis_potosi,fuel_oil,2028,11.3482
25-san_luis_potosi,fuel_oil,2029,11.5531
25-san_luis_potosi,fuel_oil,2030,11.758
25-san_luis_potosi,fuel_oil,2031,11.9629
25-san_luis_potosi,fuel_oil,2032,12.1678
25-san_luis_potosi,fuel_oil,2033,12.3727
25-san_luis_potosi,fuel_oil,2034,12.5776
25-san_luis_potosi,fuel_oil,2035,12.7825
25-san_luis_potosi,fuel_oil,2036,12.9874
25-san_luis_potosi,fuel_oil,2037,13.1923
25-san_luis_potosi,fuel_oil,2038,13.3972
25-san_luis_potosi,fuel_oil,2039,13.6021
25-san_luis_potosi,fuel_oil,2040,13.807
25-san_luis_potosi,fuel_oil,2041,14.0119
25-san_luis_potosi,fuel_oil,2042,14.2168
25-san_luis_potosi,fuel_oil,2043,14.4217
25-san_luis_potosi,fuel_oil,2044,14.6266
25-san_luis_potosi,fuel_oil,2045,14.8315
25-san_luis_potosi,fuel_oil,2046,15.0364
25-san_luis_potosi,fuel_oil,2047,15.2413
25-san_luis_potosi,fuel_oil,2048,15.4462
25-san_luis_potosi,fuel_oil,2049,15.6511
25-san_luis_potosi,fuel_oil,2050,15.856
25-san_luis_potosi,natural_gas,2020,4.75
25-san_luis_potosi,natural_gas,2021,4.7794454
25-san_luis_potosi,natural_gas,2022,4.8630668
25-san_luis_potosi,natural_gas,2023,4.9466882
25-san_luis_potosi,natural_gas,2024,5.0303096
25-san_luis_potosi,natural_gas,2025,5.113931
25-san_luis_potosi,natural_gas,2026,5.1975524
25-san_luis_potosi,natural_gas,2027,5.2811738
25-san_luis_potosi,natural_gas,2028,5.3647952
25-san_luis_potosi,natural_gas,2029,5.4484166
25-san_luis_potosi,natural_gas,2030,5.532038
25-san_luis_potosi,natural_gas,2031,5.6156594
25-san_luis_potosi,natural_gas,2032,5.6992808
25-san_luis_potosi,natural_gas,2033,5.7829022
25-san_luis_potosi,natural_gas,2034,5.8665236
25-san_luis_potosi,natural_gas,2035,5.950145
25-san_luis_potosi,natural_gas,2036,6.0337664
25-san_luis_potosi,natural_gas,2037,6.1173878
25-san_luis_potosi,natural_gas,2038,6.2010092
25-san_luis_potosi,natural_gas,2039,6.2846306
25-san_luis_potosi,natural_gas,2040,6.368252
25-san_luis_potosi,natural_gas,2041,6.4518734
25-san_luis_potosi,natural_gas,2042,6.5354948
25-san_luis_potosi,natural_gas,2043,6.6191162
25-san_luis_potosi,natural_gas,2044,6.7027376
25-san_luis_potosi,natural_gas,2045,6.786359
25-san_luis_potosi,natural_gas,2046,6.8699804
25-san_luis_potosi,natural_gas,2047,6.9536018
25-san_luis_potosi,natural_gas,2048,7.0372232
25-san_luis_potosi,natural_gas,2049,7.1208446
25-san_luis_potosi,natural_gas,2050,7.204466
25-san_luis_potosi,natural_gas_cogen,2020,4.75
25-san_luis_potosi,natural_gas_cogen,2021,4.7794454
25-san_luis_potosi,natural_gas_cogen,2022,4.8630668
25-san_luis_potosi,natural_gas_cogen,2023,4.9466882
25-san_luis_potosi,natural_gas_cogen,2024,5.0303096
25-san_luis_potosi,natural_gas_cogen,2025,5.113931
25-san_luis_potosi,natural_gas_cogen,2026,5.1975524
25-san_luis_potosi,natural_gas_cogen,2027,5.2811738
25-san_luis_potosi,natural_gas_cogen,2028,5.3647952
25-san_luis_potosi,natural_gas_cogen,2029,5.4484166
25-san_luis_potosi,natural_gas_cogen,2030,5.532038
25-san_luis_potosi,natural_gas_cogen,2031,5.6156594
25-san_luis_potosi,natural_gas_cogen,2032,5.6992808
25-san_luis_potosi,natural_gas_cogen,2033,5.7829022
25-san_luis_potosi,natural_gas_cogen,2034,5.8665236
25-san_luis_potosi,natural_gas_cogen,2035,5.950145
25-san_luis_potosi,natural_gas_cogen,2036,6.0337664
25-san_luis_potosi,natural_gas_cogen,2037,6.1173878
25-san_luis_potosi,natural_gas_cogen,2038,6.2010092
25-san_luis_potosi,natural_gas_cogen,2039,6.2846306
25-san_luis_potosi,natural_gas_cogen,2040,6.368252
25-san_luis_potosi,natural_gas_cogen,2041,6.4518734
25-san_luis_potosi,natural_gas_cogen,2042,6.5354948
25-san_luis_potosi,natural_gas_cogen,2043,6.6191162
25-san_luis_potosi,natural_gas_cogen,2044,6.7027376
25-san_luis_potosi,natural_gas_cogen,2045,6.786359
25-san_luis_potosi,natural_gas_cogen,2046,6.8699804
25-san_luis_potosi,natural_gas_cogen,2047,6.9536018
25-san_luis_potosi,natural_gas_cogen,2048,7.0372232
25-san_luis_potosi,natural_gas_cogen,2049,7.1208446
25-san_luis_potosi,natural_gas_cogen,2050,7.204466
26-salamanca,diesel,2020,17.02
26-salamanca,diesel,2021,17.7695
26-salamanca,diesel,2022,17.974
26-salamanca,diesel,2023,18.1785
26-salamanca,diesel,2024,18.383
26-salamanca,diesel,2025,18.5875
26-salamanca,diesel,2026,18.792
26-salamanca,diesel,2027,18.9965
26-salamanca,diesel,2028,19.201
26-salamanca,diesel,2029,19.4055
26-salamanca,diesel,2030,19.61
26-salamanca,diesel,2031,19.8145
26-salamanca,diesel,2032,20.019
26-salamanca,diesel,2033,20.2235
26-salamanca,diesel,2034,20.428
26-salamanca,diesel,2035,20.6325
26-salamanca,diesel,2036,20.837
26-salamanca,diesel,2037,21.0415
26-salamanca,diesel,2038,21.246
26-salamanca,diesel,2039,21.4505
26-salamanca,diesel,2040,21.655
26-salamanca,diesel,2041,21.8595
26-salamanca,diesel,2042,22.064
26-salamanca,diesel,2043,22.2685
26-salamanca,diesel,2044,22.473
26-salamanca,diesel,2045,22.6775
26-salamanca,diesel,2046,22.882
26-salamanca,diesel,2047,23.0865
26-salamanca,diesel,2048,23.291
26-salamanca,diesel,2049,23.4955
26-salamanca,diesel,2050,23.7
26-salamanca,fuel_oil,2020,9.09
26-salamanca,fuel_oil,2021,9.4207
26-salamanca,fuel_oil,2022,9.6194
26-salamanca,fuel_oil,2023,9.8181
26-salamanca,fuel_oil,2024,10.0168
26-salamanca,fuel_oil,2025,10.2155
26-salamanca,fuel_oil,2026,10.4142
26-salamanca,fuel_oil,2027,10.6129
26-salamanca,fuel_oil,2028,10.8116
26-salamanca,fuel_oil,2029,11.0103
26-salamanca,fuel_oil,2030,11.209
26-salamanca,fuel_oil,2031,11.4077
26-salamanca,fuel_oil,2032,11.6064
26-salamanca,fuel_oil,2033,11.8051
26-salamanca,fuel_oil,2034,12.0038
26-salamanca,fuel_oil,2035,12.2025
26-salamanca,fuel_oil,2036,12.4012
26-salamanca,fuel_oil,2037,12.5999
26-salamanca,fuel_oil,2038,12.7986
26-salamanca,fuel_oil,2039,12.9973
26-salamanca,fuel_oil,2040,13.196
26-salamanca,fuel_oil,2041,13.3947
26-salamanca,fuel_oil,2042,13.5934
26-salamanca,fuel_oil,2043,13.7921
26-salamanca,fuel_oil,2044,13.9908
26-salamanca,fuel_oil,2045,14.1895
26-salamanca,fuel_oil,2046,14.3882
26-salamanca,fuel_oil,2047,14.5869
26-salamanca,fuel_oil,2048,14.7856
26-salamanca,fuel_oil,2049,14.9843
